x y dx dy
5.769	-0.446	0.001	0.002
5.803	-0.275	0.001	0.002
5.836	-0.095	0.001	0.002
5.869	0.089	0.001	0.002
5.903	0.270	0.001	0.002
5.936	0.435	0.001	0.002
5.969	0.587	0.001	0.002
6.003	0.717	0.001	0.002
6.036	0.819	0.001	0.002
6.069	0.894	0.001	0.002
6.103	0.936	0.001	0.002
6.136	0.945	0.001	0.002
6.169	0.920	0.001	0.002
6.203	0.864	0.001	0.002
6.236	0.777	0.001	0.002
6.269	0.664	0.001	0.002
6.303	0.529	0.001	0.002
6.336	0.375	0.001	0.002
6.369	0.210	0.001	0.002
6.403	0.039	0.001	0.002
6.436	-0.133	0.001	0.002
6.470	-0.300	0.001	0.002
6.503	-0.458	0.001	0.002
6.536	-0.600	0.001	0.002
6.570	-0.724	0.001	0.002
6.603	-0.821	0.001	0.002
6.636	-0.891	0.001	0.002
6.670	-0.928	0.001	0.002
6.703	-0.935	0.001	0.002
6.736	-0.911	0.001	0.002
6.770	-0.855	0.001	0.002
6.803	-0.767	0.001	0.002
6.836	-0.651	0.001	0.002
6.870	-0.511	0.001	0.002
6.903	-0.351	0.001	0.002
6.936	-0.178	0.001	0.002
6.970	0.001	0.001	0.002
7.003	0.178	0.001	0.002
7.036	0.347	0.001	0.002
7.070	0.504	0.001	0.002
7.103	0.644	0.001	0.002
7.136	0.756	0.001	0.002
7.170	0.843	0.001	0.002
7.203	0.898	0.001	0.002
7.236	0.923	0.001	0.002
7.270	0.912	0.001	0.002
7.303	0.871	0.001	0.002
7.337	0.799	0.001	0.002
7.370	0.700	0.001	0.002
7.403	0.576	0.001	0.002
7.437	0.433	0.001	0.002
7.470	0.275	0.001	0.002
7.503	0.111	0.001	0.002
7.537	-0.058	0.001	0.002
7.570	-0.225	0.001	0.002
7.603	-0.385	0.001	0.002
7.637	-0.530	0.001	0.002
7.670	-0.659	0.001	0.002
7.703	-0.765	0.001	0.002
7.737	-0.845	0.001	0.002
7.770	-0.896	0.001	0.002
7.803	-0.914	0.001	0.002
7.837	-0.905	0.001	0.002
7.870	-0.862	0.001	0.002
7.903	-0.788	0.001	0.002
7.937	-0.684	0.001	0.002
7.970	-0.556	0.001	0.002
8.003	-0.406	0.001	0.002
8.037	-0.240	0.001	0.002
8.070	-0.067	0.001	0.002
8.103	0.108	0.001	0.002
8.137	0.280	0.001	0.002
8.170	0.438	0.001	0.002
8.203	0.578	0.001	0.002
8.237	0.700	0.001	0.002
8.270	0.796	0.001	0.002
8.304	0.861	0.001	0.002
8.337	0.897	0.001	0.002
8.370	0.899	0.001	0.002
8.404	0.869	0.001	0.002
8.437	0.810	0.001	0.002
8.470	0.721	0.001	0.002
8.504	0.609	0.001	0.002
8.537	0.474	0.001	0.002
8.570	0.324	0.001	0.002
8.604	0.164	0.001	0.002
8.637	-0.001	0.001	0.002
8.670	-0.166	0.001	0.002
8.704	-0.325	0.001	0.002
8.737	-0.473	0.001	0.002
8.770	-0.604	0.001	0.002
8.804	-0.716	0.001	0.002
8.837	-0.803	0.001	0.002
8.870	-0.863	0.001	0.002
8.904	-0.892	0.001	0.002
8.937	-0.890	0.001	0.002
8.970	-0.859	0.001	0.002
9.004	-0.796	0.001	0.002
9.037	-0.703	0.001	0.002
9.070	-0.586	0.001	0.002
9.104	-0.446	0.001	0.002
9.137	-0.289	0.001	0.002
9.171	-0.122	0.001	0.002
9.204	0.049	0.001	0.002
9.237	0.218	0.001	0.002
9.271	0.377	0.001	0.002
9.304	0.523	0.001	0.002
9.337	0.648	0.001	0.002
9.371	0.749	0.001	0.002
9.404	0.823	0.001	0.002
9.437	0.868	0.001	0.002
9.471	0.881	0.001	0.002
9.504	0.863	0.001	0.002
9.537	0.814	0.001	0.002
9.571	0.735	0.001	0.002
9.604	0.630	0.001	0.002
9.637	0.503	0.001	0.002
9.671	0.362	0.001	0.002
9.704	0.207	0.001	0.002
9.733	0.055	0.001	0.002
9.766	-0.108	0.001	0.002
9.800	-0.266	0.001	0.002
9.833	-0.416	0.001	0.002
9.866	-0.554	0.001	0.002
9.900	-0.671	0.001	0.002
9.933	-0.765	0.001	0.002
9.966	-0.831	0.001	0.002
10.000	-0.868	0.001	0.002
10.033	-0.875	0.001	0.002
10.066	-0.854	0.001	0.002
10.100	-0.802	0.001	0.002
10.133	-0.718	0.001	0.002
10.166	-0.609	0.001	0.002
10.200	-0.476	0.001	0.002
10.233	-0.328	0.001	0.002
10.266	-0.166	0.001	0.002
10.300	0.001	0.001	0.002
10.333	0.166	0.001	0.002
10.366	0.324	0.001	0.002
10.400	0.469	0.001	0.002
10.433	0.597	0.001	0.002
10.467	0.706	0.001	0.002
10.500	0.787	0.001	0.002
10.533	0.839	0.001	0.002
10.567	0.862	0.001	0.002
10.600	0.852	0.001	0.002
10.633	0.810	0.001	0.002
10.667	0.741	0.001	0.002
10.700	0.645	0.001	0.002
10.733	0.527	0.001	0.002
10.767	0.390	0.001	0.002
10.800	0.242	0.001	0.002
10.833	0.084	0.001	0.002
10.867	-0.075	0.001	0.002
10.900	-0.231	0.001	0.002
10.933	-0.380	0.001	0.002
10.967	-0.515	0.001	0.002
11.000	-0.634	0.001	0.002
11.033	-0.732	0.001	0.002
11.067	-0.804	0.001	0.002
11.100	-0.846	0.001	0.002
11.133	-0.858	0.001	0.002
11.167	-0.844	0.001	0.002
11.200	-0.796	0.001	0.002
11.233	-0.721	0.001	0.002
11.267	-0.617	0.001	0.002
11.300	-0.493	0.001	0.002
11.334	-0.349	0.001	0.002
11.367	-0.192	0.001	0.002
11.400	-0.029	0.001	0.002
11.434	0.133	0.001	0.002
11.467	0.290	0.001	0.002
11.500	0.437	0.001	0.002
11.534	0.566	0.001	0.002
11.567	0.675	0.001	0.002
11.600	0.759	0.001	0.002
11.634	0.815	0.001	0.002
11.667	0.842	0.001	0.002
11.700	0.836	0.001	0.002
11.734	0.801	0.001	0.002
11.767	0.736	0.001	0.002
11.800	0.646	0.001	0.002
11.834	0.532	0.001	0.002
11.867	0.400	0.001	0.002
11.900	0.257	0.001	0.002
11.934	0.102	0.001	0.002
11.967	-0.054	0.001	0.002
12.000	-0.208	0.001	0.002
12.034	-0.356	0.001	0.002
12.067	-0.492	0.001	0.002
12.100	-0.611	0.001	0.002
12.145	-0.723	0.001	0.002
12.178	-0.790	0.001	0.002
12.212	-0.830	0.001	0.002
12.245	-0.840	0.001	0.002
12.278	-0.823	0.001	0.002
12.312	-0.777	0.001	0.002
12.345	-0.700	0.001	0.002
12.378	-0.600	0.001	0.002
12.412	-0.476	0.001	0.002
12.445	-0.333	0.001	0.002
12.478	-0.179	0.001	0.002
12.512	-0.017	0.001	0.002
12.545	0.143	0.001	0.002
12.578	0.299	0.001	0.002
12.612	0.441	0.001	0.002
12.645	0.568	0.001	0.002
12.678	0.673	0.001	0.002
12.712	0.752	0.001	0.002
12.745	0.803	0.001	0.002
12.778	0.826	0.001	0.002
12.812	0.819	0.001	0.002
12.845	0.781	0.001	0.002
12.878	0.717	0.001	0.002
12.912	0.627	0.001	0.002
12.945	0.514	0.001	0.002
12.978	0.383	0.001	0.002
13.012	0.239	0.001	0.002
13.045	0.086	0.001	0.002
13.079	-0.069	0.001	0.002
13.112	-0.222	0.001	0.002
13.145	-0.367	0.001	0.002
13.179	-0.498	0.001	0.002
13.212	-0.611	0.001	0.002
13.245	-0.703	0.001	0.002
13.279	-0.771	0.001	0.002
13.312	-0.811	0.001	0.002
13.345	-0.822	0.001	0.002
13.379	-0.806	0.001	0.002
13.412	-0.761	0.001	0.002
13.445	-0.688	0.001	0.002
13.479	-0.590	0.001	0.002
13.512	-0.470	0.001	0.002
13.545	-0.332	0.001	0.002
13.579	-0.180	0.001	0.002
13.612	-0.022	0.001	0.002
13.645	0.137	0.001	0.002
13.679	0.288	0.001	0.002
13.712	0.429	0.001	0.002
13.745	0.553	0.001	0.002
13.779	0.656	0.001	0.002
13.812	0.734	0.001	0.002
13.845	0.784	0.001	0.002
13.879	0.807	0.001	0.002
13.912	0.801	0.001	0.002
13.945	0.765	0.001	0.002
13.979	0.702	0.001	0.002
14.012	0.614	0.001	0.002
14.046	0.504	0.001	0.002
14.079	0.374	0.001	0.002
14.112	0.234	0.001	0.002
14.146	0.084	0.001	0.002
14.179	-0.069	0.001	0.002
14.212	-0.219	0.001	0.002
14.246	-0.360	0.001	0.002
14.279	-0.489	0.001	0.002
14.312	-0.601	0.001	0.002
14.346	-0.691	0.001	0.002
14.379	-0.757	0.001	0.002
14.412	-0.795	0.001	0.002
14.446	-0.805	0.001	0.002
14.479	-0.788	0.001	0.002
14.512	-0.744	0.001	0.002
14.546	-0.672	0.001	0.002
14.579	-0.575	0.001	0.002
14.612	-0.457	0.001	0.002
14.646	-0.322	0.001	0.002
14.679	-0.173	0.001	0.002
14.712	-0.018	0.001	0.002
14.746	0.138	0.001	0.002
14.779	0.288	0.001	0.002
14.812	0.426	0.001	0.002
14.846	0.544	0.001	0.002
14.879	0.644	0.001	0.002
14.913	0.718	0.001	0.002
14.946	0.767	0.001	0.002
14.979	0.788	0.001	0.002
15.013	0.781	0.001	0.002
15.046	0.746	0.001	0.002
15.079	0.683	0.001	0.002
15.113	0.596	0.001	0.002
15.146	0.488	0.001	0.002
15.179	0.361	0.001	0.002
15.206	0.234	0.001	0.002
15.239	0.088	0.001	0.002
15.273	-0.062	0.001	0.002
15.306	-0.209	0.001	0.002
15.339	-0.348	0.001	0.002
15.373	-0.475	0.001	0.002
15.406	-0.585	0.001	0.002
15.439	-0.675	0.001	0.002
15.473	-0.740	0.001	0.002
15.506	-0.777	0.001	0.002
15.539	-0.788	0.001	0.002
15.573	-0.773	0.001	0.002
15.606	-0.730	0.001	0.002
15.640	-0.660	0.001	0.002
15.673	-0.564	0.001	0.002
15.706	-0.448	0.001	0.002
15.739	-0.316	0.001	0.002
15.772	-0.171	0.001	0.002
15.805	-0.019	0.001	0.002
15.839	0.131	0.001	0.002
15.872	0.276	0.001	0.002
15.905	0.408	0.001	0.002
15.939	0.527	0.001	0.002
15.972	0.623	0.001	0.002
16.006	0.698	0.001	0.002
16.039	0.747	0.001	0.002
16.072	0.769	0.001	0.002
16.106	0.763	0.001	0.002
16.139	0.728	0.001	0.002
16.172	0.666	0.001	0.002
16.206	0.581	0.001	0.002
16.239	0.474	0.001	0.002
16.272	0.350	0.001	0.002
16.306	0.216	0.001	0.002
16.339	0.072	0.001	0.002
16.372	-0.073	0.001	0.002
16.406	-0.215	0.001	0.002
16.439	-0.349	0.001	0.002
16.472	-0.471	0.001	0.002
16.506	-0.577	0.001	0.002
16.539	-0.663	0.001	0.002
16.572	-0.725	0.001	0.002
16.606	-0.761	0.001	0.002
16.639	-0.770	0.001	0.002
16.672	-0.751	0.001	0.002
16.706	-0.707	0.001	0.002
16.739	-0.636	0.001	0.002
16.772	-0.541	0.001	0.002
16.806	-0.426	0.001	0.002
16.839	-0.294	0.001	0.002
16.872	-0.152	0.001	0.002
16.906	-0.005	0.001	0.002
16.939	0.142	0.001	0.002
16.973	0.282	0.001	0.002
17.006	0.410	0.001	0.002
17.039	0.525	0.001	0.002
17.073	0.618	0.001	0.002
17.106	0.689	0.001	0.002
17.139	0.733	0.001	0.002
17.173	0.751	0.001	0.002
17.206	0.740	0.001	0.002
17.239	0.702	0.001	0.002
17.273	0.638	0.001	0.002
17.306	0.551	0.001	0.002
17.339	0.445	0.001	0.002
17.373	0.323	0.001	0.002
17.406	0.190	0.001	0.002
17.439	0.050	0.001	0.002
17.473	-0.092	0.001	0.002
17.506	-0.230	0.001	0.002
17.539	-0.361	0.001	0.002
17.573	-0.478	0.001	0.002
17.606	-0.580	0.001	0.002
17.639	-0.660	0.001	0.002
17.673	-0.716	0.001	0.002
17.706	-0.747	0.001	0.002
17.739	-0.752	0.001	0.002
17.773	-0.731	0.001	0.002
17.806	-0.684	0.001	0.002
17.840	-0.608	0.001	0.002
17.873	-0.512	0.001	0.002
17.906	-0.396	0.001	0.002
17.940	-0.264	0.001	0.002
17.973	-0.123	0.001	0.002
18.006	0.021	0.001	0.002
18.040	0.162	0.001	0.002
18.073	0.298	0.001	0.002
18.106	0.422	0.001	0.002
18.140	0.530	0.001	0.002
18.173	0.618	0.001	0.002
18.206	0.684	0.001	0.002
18.240	0.722	0.001	0.002
18.273	0.735	0.001	0.002
18.306	0.718	0.001	0.002
18.340	0.676	0.001	0.002
18.373	0.608	0.001	0.002
18.406	0.518	0.001	0.002
18.440	0.410	0.001	0.002
18.473	0.287	0.001	0.002
18.506	0.156	0.001	0.002
18.540	0.017	0.001	0.002
18.573	-0.123	0.001	0.002
18.606	-0.257	0.001	0.002
18.640	-0.381	0.001	0.002
18.673	-0.493	0.001	0.002
18.706	-0.588	0.001	0.002
18.740	-0.661	0.001	0.002
18.774	-0.711	0.001	0.002
18.807	-0.735	0.001	0.002
18.841	-0.734	0.001	0.002
18.874	-0.706	0.001	0.002
18.907	-0.653	0.001	0.002
18.941	-0.575	0.001	0.002
18.974	-0.475	0.001	0.002
19.007	-0.359	0.001	0.002
19.041	-0.228	0.001	0.002
19.074	-0.090	0.001	0.002
19.107	0.052	0.001	0.002
19.141	0.190	0.001	0.002
19.174	0.320	0.001	0.002
19.207	0.436	0.001	0.002
19.241	0.538	0.001	0.002
19.274	0.619	0.001	0.002
19.308	0.679	0.001	0.002
19.341	0.712	0.001	0.002
19.374	0.718	0.001	0.002
19.408	0.696	0.001	0.002
19.441	0.647	0.001	0.002
19.474	0.576	0.001	0.002
19.508	0.484	0.001	0.002
19.541	0.374	0.001	0.002
19.574	0.252	0.001	0.002
19.608	0.121	0.001	0.002
19.641	-0.015	0.001	0.002
19.674	-0.151	0.001	0.002
19.708	-0.280	0.001	0.002
19.741	-0.399	0.001	0.002
19.774	-0.506	0.001	0.002
19.808	-0.593	0.001	0.002
19.841	-0.661	0.001	0.002
19.874	-0.705	0.001	0.002
19.908	-0.724	0.001	0.002
19.941	-0.716	0.001	0.002
19.974	-0.684	0.001	0.002
20.008	-0.626	0.001	0.002
20.041	-0.543	0.001	0.002
20.074	-0.440	0.001	0.002
20.108	-0.324	0.001	0.002
20.141	-0.194	0.001	0.002
20.174	-0.057	0.001	0.002
20.208	0.080	0.001	0.002
20.241	0.216	0.001	0.002
20.275	0.341	0.001	0.002
20.308	0.454	0.001	0.002
20.341	0.549	0.001	0.002
20.375	0.623	0.001	0.002
20.408	0.674	0.001	0.002
20.441	0.699	0.001	0.002
20.475	0.698	0.001	0.002
20.508	0.669	0.001	0.002
20.541	0.616	0.001	0.002
20.575	0.542	0.001	0.002
20.609	0.445	0.001	0.002
20.642	0.334	0.001	0.002
20.676	0.212	0.001	0.002
20.709	0.081	0.001	0.002
20.742	-0.053	0.001	0.002
20.776	-0.185	0.001	0.002
20.809	-0.310	0.001	0.002
20.842	-0.424	0.001	0.002
20.876	-0.522	0.001	0.002
20.909	-0.602	0.001	0.002
20.942	-0.662	0.001	0.002
20.976	-0.697	0.001	0.002
21.009	-0.707	0.001	0.002
21.042	-0.693	0.001	0.002
21.076	-0.653	0.001	0.002
21.109	-0.588	0.001	0.002
21.142	-0.503	0.001	0.002
21.176	-0.398	0.001	0.002
21.209	-0.277	0.001	0.002
21.243	-0.147	0.001	0.002
21.276	-0.011	0.001	0.002
21.309	0.122	0.001	0.002
21.343	0.253	0.001	0.002
21.376	0.370	0.001	0.002
21.409	0.476	0.001	0.002
21.443	0.563	0.001	0.002
21.476	0.628	0.001	0.002
21.509	0.671	0.001	0.002
21.543	0.688	0.001	0.002
21.576	0.679	0.001	0.002
21.609	0.644	0.001	0.002
21.643	0.584	0.001	0.002
21.676	0.504	0.001	0.002
21.709	0.404	0.001	0.002
21.743	0.292	0.001	0.002
21.776	0.168	0.001	0.002
21.809	0.038	0.001	0.002
21.843	-0.093	0.001	0.002
21.876	-0.221	0.001	0.002
21.909	-0.340	0.001	0.002
21.943	-0.447	0.001	0.002
21.976	-0.539	0.001	0.002
22.009	-0.613	0.001	0.002
22.043	-0.665	0.001	0.002
22.076	-0.690	0.001	0.002
22.109	-0.691	0.001	0.002
22.143	-0.668	0.001	0.002
22.176	-0.622	0.001	0.002
22.210	-0.552	0.001	0.002
22.243	-0.459	0.001	0.002
22.276	-0.352	0.001	0.002
22.310	-0.231	0.001	0.002
22.343	-0.101	0.001	0.002
22.376	0.032	0.001	0.002
22.410	0.162	0.001	0.002
22.443	0.287	0.001	0.002
22.476	0.400	0.001	0.002
22.510	0.499	0.001	0.002
22.543	0.577	0.001	0.002
22.576	0.633	0.001	0.002
22.610	0.666	0.001	0.002
22.643	0.674	0.001	0.002
22.676	0.655	0.001	0.002
22.710	0.612	0.001	0.002
22.743	0.547	0.001	0.002
22.776	0.460	0.001	0.002
22.810	0.358	0.001	0.002
22.843	0.242	0.001	0.002
22.876	0.119	0.001	0.002
22.910	-0.010	0.001	0.002
22.943	-0.137	0.001	0.002
22.976	-0.260	0.001	0.002
23.010	-0.374	0.001	0.002
23.043	-0.475	0.001	0.002
23.077	-0.558	0.001	0.002
23.110	-0.622	0.001	0.002
23.143	-0.661	0.001	0.002
23.177	-0.678	0.001	0.002
23.210	-0.672	0.001	0.002
23.243	-0.642	0.001	0.002
23.277	-0.587	0.001	0.002
23.310	-0.511	0.001	0.002
23.343	-0.414	0.001	0.002
23.377	-0.303	0.001	0.002
23.410	-0.179	0.001	0.002
23.443	-0.050	0.001	0.002
23.477	0.080	0.001	0.002
23.510	0.207	0.001	0.002
23.543	0.324	0.001	0.002
23.577	0.430	0.001	0.002
23.609	0.517	0.001	0.002
23.642	0.588	0.001	0.002
23.676	0.635	0.001	0.002
23.709	0.658	0.001	0.002
23.742	0.656	0.001	0.002
23.776	0.629	0.001	0.002
23.809	0.578	0.001	0.002
23.842	0.506	0.001	0.002
23.876	0.415	0.001	0.002
23.909	0.309	0.001	0.002
23.943	0.193	0.001	0.002
23.976	0.070	0.001	0.002
24.009	-0.056	0.001	0.002
24.043	-0.180	0.001	0.002
24.076	-0.297	0.001	0.002
24.109	-0.404	0.001	0.002
24.143	-0.496	0.001	0.002
24.176	-0.571	0.001	0.002
24.209	-0.625	0.001	0.002
24.243	-0.656	0.001	0.002
24.276	-0.664	0.001	0.002
24.309	-0.649	0.001	0.002
24.343	-0.610	0.001	0.002
24.376	-0.547	0.001	0.002
24.409	-0.464	0.001	0.002
24.443	-0.363	0.001	0.002
24.476	-0.249	0.001	0.002
24.509	-0.126	0.001	0.002
24.543	0.002	0.001	0.002
24.576	0.129	0.001	0.002
24.609	0.250	0.001	0.002
24.643	0.361	0.001	0.002
24.676	0.460	0.001	0.002
24.709	0.540	0.001	0.002
24.743	0.598	0.001	0.002
24.776	0.635	0.001	0.002
24.810	0.647	0.001	0.002
24.843	0.635	0.001	0.002
24.876	0.597	0.001	0.002
24.910	0.538	0.001	0.002
24.943	0.459	0.001	0.002
24.976	0.364	0.001	0.002
25.010	0.255	0.001	0.002
25.043	0.136	0.001	0.002
25.076	0.014	0.001	0.002
25.110	-0.110	0.001	0.002
25.143	-0.231	0.001	0.002
25.176	-0.342	0.001	0.002
25.210	-0.443	0.001	0.002
25.243	-0.526	0.001	0.002
25.276	-0.590	0.001	0.002
25.310	-0.632	0.001	0.002
25.343	-0.651	0.001	0.002
25.376	-0.650	0.001	0.002
25.410	-0.625	0.001	0.002
25.443	-0.578	0.001	0.002
25.476	-0.506	0.001	0.002
25.510	-0.417	0.001	0.002
25.543	-0.312	0.001	0.002
25.576	-0.195	0.001	0.002
25.610	-0.071	0.001	0.002
25.643	0.054	0.001	0.002
25.676	0.177	0.001	0.002
25.710	0.292	0.001	0.002
25.743	0.397	0.001	0.002
25.777	0.486	0.001	0.002
25.810	0.556	0.001	0.002
25.843	0.605	0.001	0.002
25.877	0.631	0.001	0.002
25.910	0.632	0.001	0.002
25.943	0.608	0.001	0.002
25.977	0.562	0.001	0.002
26.010	0.562	0.001	0.002
26.043	0.411	0.001	0.002
26.077	0.955	0.001	0.002
